,tconst_x,titleType,primaryTitle,startYear,genre_1,genre_2,genre_3,tconst_y,averageRating,numVotes,wr
9584214,tt7226430,movie,Missouri Loves Company,2020,Comedy,Romance,,,,,
9585178,tt7228576,movie,Songs of the Water Spirits,2020,,,,,,,
9585953,tt7230370,movie,Camp Twilight,2020,Comedy,Horror,,,,,
9588528,tt7236054,movie,Variant,2020,Sci-Fi,Thriller,,,,,
9589817,tt7238846,movie,Nana's Secret Recipe,2020,Comedy,,,,,,
9589897,tt7239042,movie,Room 0533,2020,Documentary,,,,,,
9590585,tt7240536,movie,Lift Like a Girl,2020,Documentary,,,,,,
9591091,tt7241586,movie,John Pinette: You Go Now,2020,Documentary,,,,,,
9593771,tt7247410,movie,Thatrom Thookrom,2020,Action,,,,,,
9596255,tt7252852,movie,The Antithesis,2020,Horror,,,,,,
9599566,tt7260052,movie,Sugar Daddy,2020,Drama,,,,,,
9600733,tt7262500,movie,El Caníbal,2020,Biography,Crime,,,,,
9600970,tt7263040,movie,Mark of the Devil,2020,Horror,,,,,,
9601034,tt7263182,movie,Bob Rubin: Oddities and Rarities,2020,Comedy,,,,,,
9602190,tt7265634,movie,English Dogs,2020,Action,Crime,Thriller,,,,
9603578,tt7268736,movie,Kilometers and Kilometers,2020,Adventure,Comedy,Drama,,,,
9603785,tt7269184,movie,Beverly Hills Bandits,2020,Comedy,,,,,,
9604830,tt7271364,movie,Tom of Your Life,2020,Drama,,,,,,
9607755,tt7277768,movie,Salt City,2020,Comedy,,,,,,
9608590,tt7279640,movie,Home of the Brave,2020,Drama,,,,,,
9609911,tt7282482,movie,Wreck,2020,Horror,Music,,,,,
9610591,tt7283934,movie,Tales of Tomorrow,2020,Fantasy,Sci-Fi,,,,,
9611762,tt7286474,movie,Worst. Christmas. Ever.,2020,Comedy,Drama,,,,,
9611954,tt7286966,movie,Money Plane,2020,Comedy,Crime,Thriller,,,,
9613403,tt7290030,movie,Shakespeare's Sh*tstorm,2020,Comedy,,,,,,
9613974,tt7291328,movie,El Encanto,2020,Drama,,,,,,
9614463,tt7292332,movie,Angiò,2020,Animation,,,,,,
9615296,tt7294150,movie,The Eight Hundred,2020,Action,Drama,History,,,,
9616330,tt7296378,movie,There's No Such Thing as Zombies,2020,Comedy,Horror,,,,,
9616541,tt7296814,movie,The LA Diner,2020,Mystery,,,,,,
9616823,tt7297448,movie,Crucify,2020,Fantasy,Horror,Mystery,,,,
9616985,tt7297818,movie,Crisp Lips,2020,Comedy,Drama,Sci-Fi,,,,
9620244,tt7304824,movie,Offering to the Storm,2020,Crime,Thriller,,,,,
9620406,tt7305198,movie,The Departure,2020,Drama,,,,,,
9621938,tt7308602,movie,The Corruption of Divine Providence,2020,Drama,,,,,,
9622047,tt7309000,movie,Sacred Hearts,2020,Drama,,,,,,
9622106,tt7309132,movie,Yo Soy Mónica,2020,Comedy,Drama,,,,,
9622156,tt7309234,movie,Truth to Power,2020,Documentary,,,,,,
9622230,tt7309396,movie,Corazon De Cuba,2020,Documentary,History,,,,,
9623085,tt7311330,movie,The Last Exorcist,2020,Horror,Thriller,,,,,
9623245,tt7311662,movie,Relentless,2020,Documentary,,,,,,
9623292,tt7311770,movie,The Bet,2020,Comedy,,,,,,
9624120,tt7313668,movie,The Star Shooter,2020,Comedy,,,,,,
9625568,tt7316968,movie,Bikini Valley Car Wash,2020,Comedy,,,,,,
9626840,tt7319846,movie,Record Safari,2020,Documentary,Music,,,,,
9627800,tt7321982,movie,JANZ: In the Moment,2020,Documentary,,,,,,
9628043,tt7322498,movie,The Last Cyclist,2020,History,,,,,,
9629685,tt7326168,movie,The Eagle and the Albatross,2020,Comedy,Drama,Sport,,,,
9629694,tt7326186,movie,De,2020,Biography,,,,,,
9630976,tt7329012,movie,Roman,2020,Drama,Romance,,,,,
9631234,tt7329642,movie,The Banishing,2020,Horror,Mystery,Thriller,,,,
9632539,tt7332466,movie,More to Life,2020,Drama,,,,,,
9633231,tt7333982,movie,Basketball County: In the Water,2020,Documentary,Sport,,,,,
9633304,tt7334130,movie,Nina,2020,,,,,,,
9633317,tt7334158,movie,Sulphur and White,2020,Drama,,,,,,
9633765,tt7335154,movie,Magic Max,2020,Comedy,Drama,Family,,,,
9633783,tt7335202,movie,Fir,2020,Adventure,Drama,Thriller,,,,
9633906,tt7335600,movie,Enter the Fat Dragon,2020,Action,Comedy,,,,,
9633987,tt7335796,movie,Behind You,2020,Horror,,,,,,
9635357,tt7338800,movie,Atoleiros Battle: Viv'arte,2020,Documentary,,,,,,
9637858,tt7344288,movie,When Women Rule the World,2020,Comedy,Sci-Fi,,,,,
9638610,tt7345950,movie,The Trap Door at the Edge of the Universe,2020,Comedy,,,,,,
9639250,tt7347258,movie,The Girl Who Wore Freedom,2020,Documentary,History,,,,,
9640611,tt7350334,movie,The Pugilist,2020,Drama,,,,,,
9640899,tt7350966,movie,Ladai,2020,Action,Romance,,,,,
9642566,tt7354580,movie,Ghosts,2020,Drama,,,,,,
9644394,tt7358576,movie,Gatecrash,2020,Drama,Thriller,,,,,
9645711,tt7361504,movie,Meeting,2020,Drama,Horror,Mystery,,,,
9646455,tt7363104,movie,Khuda Haafiz,2020,Action,Crime,Drama,,,,
9649466,tt7369550,movie,Spy Intervention,2020,Action,Adventure,Comedy,,,,
9649756,tt7370170,movie,Ride Hard: Live Free,2020,Action,Adventure,Drama,,,,
9650293,tt7371350,movie,It's Just Us,2020,Drama,,,,,,
9651502,tt7374030,movie,Frank & Zed,2020,Animation,Horror,,,,,
9653924,tt7379232,movie,Into the Waves,2020,Drama,,,,,,
9654271,tt7380006,movie,The Dark Side of Opulent,2020,Drama,,,,,,
9655397,tt7382456,movie,Sisters Rising,2020,Documentary,,,,,,
9655690,tt7383124,movie,The Punch,2020,Action,Drama,,,,,
9655759,tt7383268,movie,Discarded Things,2020,Drama,,,,,,
9656612,tt7385132,movie,Platform,2020,Biography,Documentary,Sport,,,,
9657655,tt7387466,movie,The World's Greatest Viking,2020,Documentary,,,,,,
9658754,tt7389840,movie,I Am a Creative Soul,2020,Adventure,Biography,Documentary,,,,
9658771,tt7389874,movie,War for Peace,2020,Adventure,Documentary,Drama,,,,
9658777,tt7389888,movie,100 Years from Home,2020,Documentary,,,,,,
9658841,tt7390030,movie,Mother Daughter,2020,Drama,,,,,,
9658863,tt7390086,movie,Play Party: An Educational Orgy,2020,Comedy,,,,,,
9659458,tt7391452,movie,Miniature Wargaming the Movie,2020,Documentary,,,,,,
9659459,tt7391454,movie,Arturo Sandoval: Journey to a Dream,2020,Biography,Documentary,Music,,,,
9659466,tt7391468,movie,Slate Yourself,2020,Comedy,Drama,,,,,
9659712,tt7391980,movie,Pat Steir: Artist,2020,Documentary,,,,,,
9659726,tt7392014,movie,Falling for Figaro,2020,Comedy,Romance,,,,,
9661200,tt7395114,movie,The Devil All the Time,2020,Crime,Drama,Thriller,,,,
9662126,tt7397098,movie,Initiation,2020,Crime,Drama,Horror,,,,
9662156,tt7397176,movie,Krudttønden,2020,Crime,Drama,History,,,,
9662337,tt7397552,movie,Adrenaline Rush,2020,Action,Horror,Sport,,,,
9663934,tt7400952,movie,Vampire Dad,2020,Comedy,,,,,,
9663956,tt7400998,movie,LX 2048,2020,Drama,Sci-Fi,Thriller,,,,
9664307,tt7401840,movie,Here After,2020,Comedy,Fantasy,Romance,,,,
9668156,tt7410046,movie,Ghosts Behind the Screen,2020,Documentary,Drama,History,,,,
9668632,tt7411112,movie,The Clearing,2020,Horror,,,,,,
9668636,tt7411120,movie,For the Love of Jessee,2020,Drama,,,,,,
9670451,tt7415156,movie,Love Is Not Love,2020,Romance,,,,,,
9672916,tt7420438,movie,In the Shadows,2020,Drama,Sci-Fi,,,,,
9672943,tt7420494,movie,Die Flaschenpost-Insel,2020,Adventure,Comedy,Drama,,,,
9674712,tt7424290,movie,Max Reload and the Nether Blasters,2020,Adventure,Comedy,Sci-Fi,,,,
9674960,tt7424824,movie,Zuzel,2020,Drama,Sport,,,,,
9678771,tt7432980,movie,My Darling Vivian,2020,Biography,Documentary,,,,,
9678949,tt7433398,movie,You with Me,2020,Romance,,,,,,
9679372,tt7434314,movie,Transoceánicas,2020,Documentary,,,,,,
9679726,tt7435096,movie,The Tent,2020,Drama,Thriller,,,,,
9679826,tt7435316,movie,The Glorias,2020,Biography,Drama,History,,,,
9681403,tt7438706,movie,Isn't She Lovely?,2020,Comedy,,,,,,
9684083,tt7444414,movie,A Woman's World,2020,Drama,,,,,,
9684664,tt7445682,movie,Star Light,2020,Horror,,,,,,
9685482,tt7447510,movie,Io resto qua!,2020,Comedy,Drama,Fantasy,,,,
9687958,tt7453044,movie,Holly Slept Over,2020,Comedy,,,,,,
9688001,tt7453138,movie,Her Name Was Christa,2020,Horror,Romance,Thriller,,,,
9689215,tt7455892,movie,Big Exit,2020,Drama,,,,,,
9689408,tt7456312,movie,The Last Thing He Wanted,2020,Crime,Drama,Mystery,,,,
9696356,tt7471274,movie,Higher Education: Principles of Gasnier,2020,Comedy,,,,,,
9697132,tt7472964,movie,Frames of Fear 3,2020,Horror,,,,,,
9698917,tt7476822,movie,Temenggor,2020,Adventure,Fantasy,,,,,
9699891,tt7478920,movie,Lovers of the Night,2020,Biography,Documentary,,,,,
9704121,tt7488208,movie,Over the Moon,2020,Adventure,Animation,Comedy,,,,
9704865,tt7489792,movie,Rain,2020,Drama,,,,,,
9705133,tt7490358,movie,Moral Order,2020,Drama,,,,,,
9706968,tt7494506,movie,Victoria,2020,Documentary,,,,,,
9711002,tt7503072,movie,Crypto Rush,2020,Adventure,Documentary,Drama,,,,
9711755,tt7504726,movie,The Call of the Wild,2020,Adventure,Drama,Family,,,,
9713276,tt7507924,movie,Alpha Code,2020,Mystery,Sci-Fi,Thriller,,,,
9714418,tt7510346,movie,The Turning,2020,Drama,Horror,Mystery,,,,
9715406,tt7512472,movie,Lost Records,2020,Biography,Comedy,Documentary,,,,
9715581,tt7512864,movie,El Mundo Entero,2020,Documentary,,,,,,
9715802,tt7513360,movie,Enipheres,2020,Drama,Fantasy,Sci-Fi,,,,
9716596,tt7515094,movie,20 Years in Purgatory,2020,Documentary,,,,,,
9719458,tt7521348,movie,DiaTribe: From the Village to the Streets,2020,Musical,,,,,,
9719484,tt7521414,movie,Fast Looker,2020,Sci-Fi,,,,,,
9721425,tt7525792,movie,Don't Read This on a Plane,2020,Comedy,Drama,,,,,
9721984,tt7527092,movie,Motherlands,2020,Documentary,,,,,,
9722665,tt7528592,movie,The Bridge: Full Circle,2020,Drama,,,,,,
9723492,tt7530404,movie,Gamemaster,2020,Documentary,,,,,,
9724734,tt7533410,movie,Oru Pakka Kathai,2020,Comedy,Romance,,,,,
9725062,tt7534136,movie,Little Vampire,2020,Animation,Family,Fantasy,,,,
9725611,tt7535290,movie,A Predator's Obsession,2020,Drama,Horror,Thriller,,,,
9728505,tt7541838,movie,Sex and the Future,2020,Comedy,,,,,,
9729062,tt7543058,movie,Best Summer Ever,2020,Musical,,,,,,
9729946,tt7544954,movie,Always and Forever,2020,Thriller,,,,,,
9730089,tt7545266,movie,Like a Boss,2020,Comedy,,,,,,
9730966,tt7547226,movie,BAB,2020,Drama,Thriller,,,,,
9731777,tt7549006,movie,Hope for the Holidays,2020,Drama,Family,,,,,
9732197,tt7550000,movie,Project Power,2020,Action,Crime,Sci-Fi,,,,
9732417,tt7550498,movie,Opasnyy soblazn,2020,Crime,Thriller,,,,,
9732701,tt7551148,movie,Conni and the Cat,2020,Adventure,Animation,,,,,
9732788,tt7551332,movie,Frey: Part II - The Architectural Interpreter,2020,Documentary,,,,,,
9733031,tt7551844,movie,Fugitive Dreams,2020,Drama,,,,,,
9733403,tt7552792,movie,Four Games in Fall,2020,Documentary,News,Sport,,,,
9733470,tt7552936,movie,Hotel Limbo,2020,Comedy,Drama,Romance,,,,
9733471,tt7552938,movie,A State of Madness,2020,Drama,History,,,,,
9734951,tt7556122,movie,The Old Guard,2020,Action,Thriller,,,,,
9735061,tt7556356,movie,Summer in the Shade,2020,Drama,Mystery,,,,,
9737849,tt7562334,movie,Lady Driver,2020,Sport,,,,,,
9738473,tt7563696,movie,Wheels,2020,Drama,,,,,,
9738537,tt7563832,movie,Offenders,2020,Sci-Fi,,,,,,
9739631,tt7566118,movie,Why Am I Here?,2020,Documentary,,,,,,
9740178,tt7567456,movie,From Parow to Parow Fest: The Jack Parow Story,2020,Documentary,,,,,,
9741806,tt7570872,movie,Línea 137,2020,Documentary,,,,,,
9746382,tt7580760,movie,The Sweetheart Deal,2020,Comedy,,,,,,
9747641,tt7583460,movie,Mare,2020,Drama,,,,,,
9747704,tt7583600,movie,Nemesis,2020,Documentary,Drama,,,,,
9748872,tt7586238,movie,Be Good or Be Gone,2020,Comedy,Crime,Drama,,,,
9751656,tt7592278,movie,The Beauty on My Knees,2020,Drama,,,,,,
9751953,tt7592934,movie,Micropubs: The New Local,2020,Documentary,,,,,,
9752130,tt7593344,movie,Ouija Blood Ritual,2020,Horror,,,,,,
9755360,tt7600716,movie,DNA,2020,Drama,,,,,,
9757390,tt7605294,movie,Urban Voice,2020,Documentary,,,,,,
9758589,tt7607918,movie,The Worth of Water: A Great Lakes Story,2020,Documentary,,,,,,
9760999,tt7613162,movie,Lovecut,2020,Drama,,,,,,
9762354,tt7616020,movie,Yellow Sunglasses,2020,Comedy,,,,,,
9762404,tt7616124,movie,Killian & the Comeback Kids,2020,Drama,Music,,,,,
9762954,tt7617336,movie,Still About Love,2020,Comedy,Drama,Romance,,,,
9763639,tt7618794,movie,Ali's Comeback,2020,Documentary,,,,,,
9763958,tt7619448,movie,Rosalinda,2020,Comedy,,,,,,
9764514,tt7620640,movie,Time Drop,2020,Adventure,,,,,,
9765343,tt7622584,movie,We Go in at Dawn,2020,History,Thriller,War,,,,
9767985,tt7628504,movie,Megan,2020,Horror,Thriller,,,,,
9768449,tt7629464,movie,First Blush,2020,Comedy,Drama,Romance,,,,
9772020,tt7637160,movie,Unhuman Nature,2020,Horror,,,,,,
9772347,tt7637836,movie,The Dawgs,2020,Animation,Comedy,Musical,,,,
9772577,tt7638348,movie,Boss Level,2020,Action,Adventure,Comedy,,,,
9773716,tt7640818,movie,Space Vampire,2020,Drama,Fantasy,Horror,,,,
9773943,tt7641334,movie,Last Shot,2020,Drama,,,,,,
9774466,tt7642500,movie,Parallel Minds,2020,Horror,Sci-Fi,Thriller,,,,
9776533,tt7646980,movie,Repugnalia,2020,Comedy,Horror,Mystery,,,,
9778403,tt7650956,movie,Even Just,2020,Drama,,,,,,
9779883,tt7654116,movie,Cabezas Encogidas,2020,Action,Crime,,,,,
9779891,tt7654144,movie,49 Days,2020,Crime,Thriller,,,,,
9781694,tt7658158,movie,We Need to Talk About A.I.,2020,Documentary,Sci-Fi,,,,,
9782368,tt7659582,movie,"Greetings From Unicorn, California",2020,Documentary,Music,,,,,
9783179,tt7661376,movie,2 Minutes of Fame,2020,Comedy,,,,,,
9783885,tt7662940,movie,Dream Runner,2020,Crime,Drama,Sci-Fi,,,,
9784067,tt7663316,movie,The Big Nothing,2020,Comedy,Fantasy,Mystery,,,,
9784808,tt7664948,movie,Unprescribed,2020,Documentary,War,,,,,
9784831,tt7665012,movie,It Comes,2020,Horror,Sci-Fi,Thriller,,,,
9787674,tt7671366,movie,Eddie,2020,Drama,Family,,,,,
9790319,tt7677060,movie,"Love, Repeat",2020,Comedy,Drama,Family,,,,
9791342,tt7679334,movie,Killerhertz,2020,Horror,Sci-Fi,Thriller,,,,
9794486,tt7686376,movie,Love Is Love Is Love,2020,Comedy,Drama,Romance,,,,
9796294,tt7690344,movie,Sesang,2020,Drama,,,,,,
9796457,tt7690718,movie,RE-BECCA,2020,Sci-Fi,,,,,,
9799537,tt7697348,movie,40: The Temptation of Christ,2020,Drama,,,,,,
9800266,tt7698982,movie,Kiss Me Kosher,2020,Comedy,Drama,Romance,,,,
9800424,tt7699336,movie,Like There's No Tomorrow,2020,Comedy,,,,,,
9801538,tt7701726,movie,Psychos & Socios,2020,Crime,,,,,,
9802571,tt7703924,movie,Infamous,2020,Crime,Drama,Romance,,,,
9804280,tt7707692,movie,T11 Incomplete,2020,Drama,,,,,,
9804385,tt7707922,movie,No Roses on a Sailor's Grave,2020,Documentary,,,,,,
9804614,tt7708470,movie,The Bloody Man,2020,Family,Horror,,,,,
9804698,tt7708648,movie,HipBeat,2020,Drama,,,,,,
9804703,tt7708660,movie,Couples of Wife Carrying,2020,Comedy,,,,,,
9805062,tt7709460,movie,A Casa,2020,Crime,Drama,Fantasy,,,,
9805497,tt7710382,movie,Glamour,2020,Mystery,,,,,,
9805866,tt7711170,movie,Alone,2020,Drama,Mystery,Thriller,,,,
9806745,tt7713068,movie,Birds of Prey,2020,Action,Comedy,Crime,,,,
9808192,tt7716120,movie,And Tomorrow the Entire World,2020,Crime,Drama,Romance,,,,
9808932,tt7717764,movie,Redemption,2020,Family,,,,,,
9810276,tt7720640,movie,Papi,2020,Drama,,,,,,
9811345,tt7722966,movie,Irreconocible,2020,Drama,,,,,,
9812937,tt7726500,movie,All About Love!,2020,Documentary,,,,,,
9816157,tt7733584,movie,The Man in the Mask,2020,Thriller,,,,,,
9817312,tt7736042,movie,Hacksaw,2020,Horror,,,,,,
9817481,tt7736496,movie,Jingle Jangle: A Christmas Journey,2020,Family,Fantasy,Musical,,,,
9817896,tt7737394,movie,24 Little Hours,2020,Action,Crime,Drama,,,,
9818084,tt7737786,movie,Greenland,2020,Action,Thriller,,,,,
9818620,tt7739058,movie,The Chasing of a Great Movie,2020,Documentary,,,,,,
9819721,tt7741388,movie,The Scientist,2020,Horror,,,,,,
9821375,tt7744940,movie,Blood Tales,2020,Horror,,,,,,
9823286,tt7749040,movie,Divine,2020,Comedy,,,,,,
9823336,tt7749142,movie,Die Känguru-Chroniken,2020,Comedy,,,,,,
9824743,tt7752098,movie,N of 1,2020,Documentary,Drama,,,,,
9826239,tt7755302,movie,The Heart of Darkness,2020,Documentary,,,,,,
9826608,tt7756084,movie,The Farmer and the Belle: Saving Santaland,2020,Comedy,Family,Romance,,,,
9831065,tt7765778,movie,American Wisper,2020,Crime,Thriller,,,,,
9831174,tt7766018,movie,The Pushkar Lodge,2020,Drama,,,,,,
9832246,tt7768332,movie,Sleeze Lake: Vanlife at its Lowest and Best,2020,Documentary,,,,,,
9832343,tt7768544,movie,Bang! Bang!,2020,Action,Crime,,,,,
9832421,tt7768720,movie,Saint-Narcisse,2020,Comedy,Drama,Romance,,,,
9832449,tt7768784,movie,She Ball,2020,Comedy,Drama,Sport,,,,
9833698,tt7771558,movie,Twelve Days of Christmas,2020,Comedy,Drama,,,,,
9834172,tt7772582,movie,Never Rarely Sometimes Always,2020,Drama,,,,,,
9834279,tt7772872,movie,Painter,2020,Drama,Thriller,,,,,
9835760,tt7776060,movie,The Saint of the Impossible,2020,Drama,,,,,,
9836049,tt7776712,movie,Charlie's Christmas Wish,2020,Drama,Family,,,,,
9836510,tt7777690,movie,Into the Night,2020,Drama,,,,,,
9837994,tt7780996,movie,Night Radio Paris,2020,Drama,,,,,,
9841453,tt7788492,movie,Real Haunts,2020,Biography,Drama,Horror,,,,
9843573,tt7793262,movie,The Dark Dance,2020,Crime,Romance,Thriller,,,,
9844448,tt7795112,movie,Amour-Eux,2020,Drama,Romance,,,,,
9844873,tt7795992,movie,Bensonhurst,2020,Crime,Drama,,,,,
9846123,tt7798646,movie,The Photograph,2020,Drama,Romance,,,,,
9846216,tt7798842,movie,The Landline Detective,2020,Crime,,,,,,
9846688,tt7799854,movie,El secreto de Ibosim,2020,Drama,,,,,,
9847422,tt7801350,movie,Clover,2020,Comedy,Crime,Thriller,,,,
9847804,tt7802180,movie,Curse of the Blind Dead,2020,Horror,,,,,,
9849551,tt7805960,movie,Torbaaz,2020,Action,Drama,Sport,,,,
9851950,tt7811018,movie,A Yellow Animal,2020,Drama,Fantasy,,,,,
9852778,tt7812742,movie,Kiev Stingl: No Erklaerungen,2020,Documentary,,,,,,
9853498,tt7814334,movie,Buscando a Panzeri,2020,Documentary,,,,,,
9853601,tt7814576,movie,Ripples of Water,2020,Drama,,,,,,
9854952,tt7817520,movie,Unoponchash Batash,2020,Romance,,,,,,
9855385,tt7818470,movie,Rum Pum Posshh,2020,Thriller,,,,,,
9856623,tt7821116,movie,Case 347,2020,Sci-Fi,Thriller,,,,,
9856796,tt7821538,movie,They Came Like Swallows,2020,Drama,,,,,,
9856873,tt7821712,movie,Party with Me,2020,Comedy,Drama,,,,,
9858950,tt7826258,movie,WRZ: White Racist Zombies,2020,Comedy,,,,,,
9860632,tt7830014,movie,What Breaks the Ice,2020,Drama,,,,,,
9860814,tt7830416,movie,Evil Takes Root,2020,Horror,Thriller,,,,,
9863713,tt7836868,movie,A Story Worth Living,2020,Drama,,,,,,
9864573,tt7838760,movie,Conscious Consequences,2020,Drama,,,,,,
9865783,tt7841262,movie,Mary 4 Mayor,2020,Comedy,Drama,Family,,,,
9866102,tt7841954,movie,Goodbye Honey,2020,Thriller,,,,,,
9867934,tt7845872,movie,Children of Mud,2020,Drama,Family,,,,,
9868050,tt7846130,movie,Play,2020,Horror,Thriller,,,,,
9868149,tt7846380,movie,El Gran Fellove,2020,Documentary,,,,,,
9868364,tt7846844,movie,Enola Holmes,2020,Action,Adventure,Crime,,,,
9868423,tt7847002,movie,The Message,2020,Drama,Family,,,,,
9871140,tt7852780,movie,Red Latex,2020,Thriller,,,,,,
9871301,tt7853142,movie,The Project,2020,Thriller,,,,,,
9872128,tt7854882,movie,Playing with Beethoven,2020,Drama,Family,Music,,,,
9874983,tt7861076,movie,Where We Begin,2020,Drama,Romance,,,,,
9876094,tt7863462,movie,Nightmare Symphony,2020,Horror,,,,,,
9879092,tt7870102,movie,Critical Thinking,2020,Drama,,,,,,
9879832,tt7871688,movie,Abbi Fede,2020,Comedy,,,,,,
9880572,tt7873348,movie,Save Yourselves!,2020,Adventure,Comedy,Sci-Fi,,,,
9883604,tt7880310,movie,Disarm Hate,2020,Documentary,,,,,,
9885062,tt7883528,movie,District Nurse,2020,Horror,Mystery,,,,,
9885543,tt7884626,movie,Rootopia,2020,Thriller,,,,,,
9885720,tt7885026,movie,Mothership: The Documentary,2020,Documentary,,,,,,
9886584,tt7886848,movie,Sadak 2,2020,Action,Drama,,,,,
9886628,tt7886936,movie,Dating Amber,2020,Comedy,Drama,Romance,,,,
9888498,tt7891124,movie,Bungo 1,2020,Drama,,,,,,
9888894,tt7891970,movie,Never Be Done: The Richard Glen Lett Story,2020,Biography,Comedy,Documentary,,,,
9889120,tt7892450,movie,Magic Arch 3D,2020,Animation,Family,Fantasy,,,,
9892102,tt7898946,movie,Tumane,2020,Documentary,History,,,,,
9892344,tt7899468,movie,Black Kids White Mama,2020,Comedy,,,,,,
9892634,tt7900106,movie,Pari,2020,Drama,Mystery,,,,,
9892692,tt7900242,movie,Permanent Collection,2020,Comedy,Drama,,,,,
9892887,tt7900670,movie,Intrusion,2020,Thriller,,,,,,
9894608,tt7904362,movie,Conjuring the Devil,2020,Horror,,,,,,
9894963,tt7905168,movie,About Us,2020,Romance,,,,,,
9896230,tt7907898,movie,Up on the Glass,2020,Thriller,,,,,,
9896476,tt7908426,movie,A Soldier's Story 2: Return from the Dead,2020,Action,,,,,,
9896927,tt7909434,movie,"Veinteañera, divorciada y fantástica",2020,Comedy,,,,,,
9897765,tt7911348,movie,A Case of Blue,2020,Drama,,,,,,
9899487,tt7915048,movie,Paranoia Tapes 5: Rewind,2020,Horror,,,,,,
9899667,tt7915464,movie,Chance,2020,Drama,Family,,,,,
9900493,tt7917178,movie,Caveat,2020,Horror,Mystery,Thriller,,,,
9900947,tt7918240,movie,Ánima,2020,Thriller,,,,,,
9901033,tt7918458,movie,"Other, Like Me",2020,Documentary,,,,,,
9902314,tt7921320,movie,Cobra non è,2020,Comedy,Crime,,,,,
9903084,tt7922944,movie,The Mentor,2020,Thriller,,,,,,
9903163,tt7923118,movie,Death of a Ladies' Man,2020,Comedy,Drama,Music,,,,
9903210,tt7923220,movie,Inheritance,2020,Drama,Mystery,Thriller,,,,
9904054,tt7925070,movie,East Nashville: Somewhere Over the River,2020,Documentary,Music,,,,,
9905460,tt7928156,movie,The House Invictus,2020,Thriller,,,,,,
9906327,tt7930078,movie,Wir träumten vom Frühling,2020,Documentary,,,,,,
9907020,tt7931602,movie,Fame-ish,2020,Comedy,,,,,,
9907211,tt7932008,movie,Seeking Oblivion,2020,Drama,,,,,,
9908051,tt7933796,movie,Disclosure,2020,Drama,,,,,,
9908568,tt7934860,movie,Roy's World: Barry Gifford's Chicago,2020,Documentary,,,,,,
9908998,tt7935770,movie,Kids Run,2020,Crime,Drama,Romance,,,,
9909109,tt7936028,movie,Life Without Hope,2020,Action,,,,,,
